cog,commune,prenom,nom,sexe,dateNais,dateMandat,famille_nuance,nuance_politique
16155,Les Gours,Didier,TEXIER,M,1958-10-18,2020-05-18,Non classé,NC
16157,Le Grand-Madieu,Jean-Claude,MESNIER,M,1952-02-05,2020-05-18,Non classé,NC
16158,Grassac,Jean Louis,LAPOUGE,M,1958-05-31,2020-06-28,Non classé,NC
16160,Guimps,Line,BAUDOUIN,F,1958-08-14,2020-05-18,Non classé,NC
16161,Guizengeard,Aurélien,GADRAT,M,1984-06-28,2020-06-28,Non classé,NC
16162,Gurat,Bénédicte,GOREAU,F,1973-09-12,2020-05-18,Non classé,NC
16163,Hiersac,Martine,BEAUMARD,F,1955-09-01,2020-05-18,Non classé,LNC
16164,Hiesse,Yvonne,MESRINE,F,1953-10-18,2020-05-18,Non classé,NC
16165,Houlette,Annick Franck,MARTAUD,M,1948-03-24,2020-05-18,Non classé,NC
16166,L'Isle-D'Espagnac,Michel,ISSARD,M,1958-02-06,2020-05-18,Gauche,LDVG
16167,Jarnac,Philippe,GESSE,M,1955-10-04,2020-06-28,Droite,LDVD
16168,Jauldes,Sébastien,BOIVENT,M,1979-12-27,2020-05-18,Non classé,NC
16169,Javrezac,Pascale,BELLE,F,1960-04-27,2020-05-18,Non classé,NC
16170,Juignac,Alain,DELAUNAY,M,1961-04-08,2020-05-18,Non classé,NC
16171,Juillac-Le-Coq,Brice,DEZEMERIE,M,1970-10-07,2020-06-28,Non classé,NC
16173,Juillé,Pascal,KAUD,M,1965-05-14,2020-05-18,Non classé,NC
16174,Julienne,Jean-Marc,LACOMBE,M,1960-07-01,2020-05-18,Non classé,NC
16175,Val Des Vignes,Guy,DECELLE,M,1944-09-28,2020-05-18,Non classé,LNC
16176,Lachaise,Pascal,BONNAUD,M,1971-01-25,2020-05-18,Non classé,NC
16177,Ladiville,Jacques,CHABOT,M,1960-03-25,2020-05-18,Non classé,NC
16178,Lagarde-Sur-Le-Né,Alain Pierre Armand,TESTAUD,M,1951-01-24,2020-05-18,Non classé,NC
16180,Laprade,Jean Paul,CROCHET,M,1957-12-19,2020-05-18,Non classé,NC
16181,Lessac,Eric,PINAUD,M,1977-05-28,2020-05-18,Non classé,NC
16182,Lesterps,Daniel,SOUPIZET,M,1947-07-12,2020-05-18,Non classé,NC
16183,Lésignac-Durand,Pascal,DUTEIL,M,1973-02-15,2020-05-18,Non classé,NC
16184,Lichères,Jean-Jacques,CRINE,M,1947-02-26,2020-05-18,,
16185,Ligné,Marie-Claire,GAGNAIRE,F,1954-03-06,2020-05-18,,
16186,Lignières-Ambleville,Dominique,BREUIL,M,1951-01-18,2022-01-01,Non classé,NC
16187,Linars,Michel Jean,GERMANEAU,M,1964-03-08,2020-05-18,Non classé,LNC
16188,Le Lindois,Olivier,GAILLARD,M,1959-06-10,2020-05-18,Non classé,NC
16189,Londigny,Jean Pierre,RAGONNAUD,M,1959-03-31,2020-06-28,Non classé,NC
16190,Longré,Dany,MENETAUD,F,1967-11-21,2020-05-18,Non classé,NC
16191,Lonnes,Pierre,CHAUSSEPIED,M,1945-06-27,2020-05-18,Non classé,NC
16192,Terres-De-Haute-Charente,Sandrine,PRÉCIGOUT,F,1972-09-10,2020-05-18,Gauche,LDVG
16193,Louzac-Saint-André,Lilian,JOUSSON,M,1966-04-10,2020-05-18,Non classé,NC
16194,Lupsault,Jean-Louis,DURAND,M,1957-05-17,2020-05-18,Non classé,NC
16195,Lussac,Catherine,RAYNAUD,F,1969-03-06,2020-05-18,Non classé,NC
16196,Luxé,Véronique,LAMAZIERE,F,1958-03-28,2020-05-18,,
16197,La Magdeleine,Monique,LERICOLAIS,F,1945-08-29,2020-06-28,Non classé,NC
16198,Magnac-Lès-Gardes,Didier,JOBIT,M,1959-07-08,2025-01-01,Non classé,NC
16199,Magnac-Sur-Touvre,Cyrille,NICOLAS,M,1966-01-29,2020-05-18,Non classé,LNC
16200,Maine-De-Boixe,Sonia,PAPILLAUD,F,1980-12-09,2020-05-18,Non classé,NC
16203,Mainzac,Patrice,DOMINICI,M,1970-08-04,2020-05-18,Non classé,NC
16204,Bellevigne,Monique,MARTINOT,F,1954-04-09,2020-05-18,Non classé,LNC
16205,Manot,Jean-Luc,DEDIEU,M,1961-01-28,2020-05-18,Non classé,NC
16206,Mansle-Les-Fontaines,Christian,CROIZARD,M,1951-01-22,2023-01-01,Non classé,LNC
16207,Marcillac-Lanville,Marie Annic,ROY-PLANTEVIGNE,F,1952-05-12,2020-05-18,Non classé,NC
16208,Mareuil,Claudine,RODET,F,1953-12-02,2020-05-18,Non classé,NC
16209,Marillac-Le-Franc,Pierre,BARDOULAT,M,1953-06-04,2020-05-18,Non classé,NC
16210,Marsac,Jean Luc,FOUCHIER,M,1960-09-21,2020-05-18,Non classé,NC
16211,Marthon,Patrick,BORIE,M,1953-06-23,2020-05-18,Non classé,NC
16212,Massignac,Jean-Pierre,COMPAIN,M,1947-07-04,2020-06-28,Non classé,NC
16213,Mazerolles,Jean-Christophe,NAUDON,M,1969-02-22,2020-06-28,Non classé,NC
16215,Médillac,Joëlle,BOIZOT,F,1950-12-04,2020-05-18,Non classé,NC
16216,Mérignac,Jean-Christophe,COR,M,1968-05-16,2020-05-18,Non classé,NC
16217,Merpins,Hubert,DEMENIER,M,1951-03-27,2023-12-17,,
16218,Mesnac,Didier Jean,GOIS,M,1959-03-11,2020-05-18,Non classé,NC
16220,Les Métairies,Jean-Luc,MARIN,M,1964-02-10,2020-05-18,Non classé,NC
16221,Mons,Patrick,MESNARD,M,1966-07-08,2020-05-18,Non classé,NC
16222,Montboyer,Muriel,ENIQUE,F,1971-11-12,2020-06-28,Non classé,NC
16223,Montbron,Gwenhaël,FRANÇOIS,M,1962-12-16,2020-05-18,Non classé,LNC
16224,Montmérac,Frédéric,BERGEON,M,1964-02-27,2020-05-18,Non classé,NC
16225,Montemboeuf,Jean-Marie,TRAPATEAU,M,1951-10-05,2020-06-28,Non classé,NC
16227,Montignac-Le-Coq,Alain,DESERT,M,1952-01-16,2020-05-18,Non classé,NC
16229,Montjean,Pascal,BARRET,M,1958-01-04,2020-05-18,Non classé,NC
16230,Montmoreau,Jean-Michel,BOLVIN,M,1946-08-26,2020-05-18,Non classé,LNC
16231,Montrollet,Benoît,SAVY,M,1975-07-17,2020-05-18,Non classé,NC
16232,Mornac,Francis Jean Marcel,LAURENT,M,1953-08-28,2020-05-18,,
16233,Mosnac-Saint-Simeux,Monique,PERCEPT,F,1948-01-23,2021-01-04,,
16234,Moulidars,Sylvie Yannick,MOCOEUR,F,1963-10-03,2020-06-28,Non classé,NC
16236,Mouthiers-Sur-Boëme,Michel,CARTERET,M,1961-09-28,2020-05-18,,
16237,Mouton,Francine,PINEAU,F,1947-11-07,2020-05-18,Non classé,NC
16239,Mouzon,Daniel,BRANDY,M,1957-10-26,2020-05-18,Non classé,NC
16240,Nabinaud,Josiane,BODET,F,1952-09-16,2020-05-18,Non classé,NC
16241,Nanclars,Pierre-Hermann,MUGNIER,M,1984-12-01,2020-05-18,,
16242,Nanteuil-En-Vallée,Lydie,ROLLIN,F,1966-09-03,2020-05-18,Non classé,LNC
16243,Nercillac,Bernard,DUPONT,M,1950-03-05,2020-05-18,Non classé,LNC
16244,Nersac,Barbara,COUTURIER,F,1963-11-07,2020-05-18,Non classé,LNC
16245,Nieuil,Laurent,SELLIER,M,1968-09-19,2020-06-28,Non classé,NC
16246,Nonac,Maguy,BLANCHARD,F,1976-04-19,2020-05-18,Non classé,NC
16248,Oradour,Didier,LAVERGNE,M,1956-07-18,2020-05-18,Non classé,NC
16249,Oradour-Fanais,Patrick,SOURY,M,1965-07-19,2020-05-18,Non classé,NC
16250,Orgedeuil,Guy,BERNARD,M,1942-01-11,2020-05-18,Non classé,NC
16251,Oriolles,Isabelle,LAGARDE,F,1962-12-29,2020-05-18,Non classé,NC
16252,Orival,Pauline,DUMAS,F,1991-07-02,2020-06-28,Non classé,NC
16253,Paizay-Naudouin-Embourie,Arnault,MICHAUD,M,1972-08-25,2020-06-28,Non classé,NC
16254,Palluaud,Michel,ANDREU,M,1947-04-16,2020-05-18,Non classé,NC
16255,Parzac,Pierre,MADIER,M,1943-10-02,2020-05-18,Non classé,NC
16256,Passirac,Dominique,DE CASTELBAJAC DE LA CROIX,M,1957-06-18,2020-05-18,Non classé,NC
16258,Pérignac,Thierry,MONTENON,M,1965-11-05,2020-05-18,Non classé,NC
16260,Pillac,Dominique,STREIFF,M,1955-12-27,2020-05-18,Non classé,NC
16261,Les Pins,Didier,SELLIER,M,1957-08-08,2020-05-18,Non classé,NC
16263,Plassac-Rouffiac,Serge,DAVID,M,1955-06-18,2020-05-18,Non classé,NC
16264,Pleuville,Jean-François André Raphaël,JANTET,M,1957-06-12,2020-05-18,Non classé,NC
16267,Poullignac,Mireille,NEESER,F,1956-02-02,2020-05-18,Non classé,NC
16268,Poursac,Françoise,PERRIN,F,1951-02-21,2020-05-18,Non classé,NC
16269,Pranzac,Bernard,TERRADE,M,1955-07-30,2020-05-18,Non classé,NC
16270,Pressignac,Francis,BEAUMATIN,M,1954-05-08,2020-05-18,Non classé,NC
16271,Puymoyen,Gérard,BRUNETEAU,M,1951-04-06,2020-06-28,Non classé,LNC
16272,Puyréaux,Didier,BERTRAND,M,1969-06-29,2020-05-18,Non classé,NC
16273,Raix,Patrick,BARONI,M,1948-02-12,2020-06-28,Non classé,NC
16275,Ranville-Breuillaud,Karine,JEUNE,F,1978-02-12,2020-05-18,Non classé,NC
16276,Reignac,Daniel,SAUVAITRE,M,1956-12-28,2020-05-18,Non classé,NC
16277,Réparsac,Christian,MEUNIER,M,1961-07-03,2020-05-18,Non classé,NC
16279,Rioux-Martin,Gaël,PANNETIER,M,1975-06-16,2020-05-18,Non classé,NC
16280,Rivières,Viviane,BOURGOIN-ZORZOLI,F,1971-07-24,2020-05-18,Non classé,LNC
16281,La Rochefoucauld-En-Angoumois,Jean-Louis,MARSAUD,M,1954-10-13,2020-05-18,,
16282,La Rochette,Vincent,RINGEADE,M,1958-02-12,2020-05-18,Non classé,NC
16283,Ronsenac,Marie-France,DESCHAMPS,F,1965-01-25,2020-05-18,,
16284,Rouffiac,Eric,ROCHER,M,1961-04-04,2020-05-18,Non classé,NC
16285,Rougnac,Cyrille,GUEDON,M,1974-11-27,2020-06-28,Non classé,NC
16286,Rouillac,Dominique,MANCIA,F,1954-10-15,2020-05-18,Non classé,LNC
16287,Roullet-Saint-Estèphe,Gérard,ROY,M,1948-06-10,2020-05-18,Centre,LDVC
16289,Roussines,Raymond,MARTIN,M,1960-08-19,2020-06-28,Non classé,NC
16290,Rouzède,Anne,BERNARD,F,1967-09-13,2020-05-18,Non classé,NC
16291,Ruelle-Sur-Touvre,Jean-Luc,VALANTIN,M,1957-09-19,2020-05-18,Gauche,LDVG
16292,Ruffec,Thierry,BASTIER,M,1965-08-03,2020-05-18,Non classé,LNC
16293,Saint-Adjutory,Patrice,BOUTENÈGRE,M,1969-06-01,2020-05-18,,
16295,Saint-Amant-De-Boixe,Paul,PINGANAUD,M,1980-09-26,2024-09-29,,
16297,Graves Saint Amant,Christian,JOBIT,M,1951-03-14,2020-05-18,Non classé,NC
16298,Saint-Amant-De-Nouère,Laurent,BATY,M,1969-08-02,2020-05-18,Non classé,NC
16300,Val-De-Bonnieure,Aurélie,LACROIX,F,1976-10-26,2020-05-18,Non classé,LNC
16301,Saint-Aulais-La-Chapelle,Patrick,HUNEAU,M,1954-01-31,2020-05-18,Non classé,NC
16302,Saint-Avit,Patrick,FLORENT,M,1959-11-01,2020-05-18,Non classé,NC
16303,Saint-Bonnet,Sandrine,POURTAU,F,1973-12-21,2020-05-18,Non classé,NC
16304,Saint-Brice,Patrice,VINCENT,M,1955-12-18,2020-06-28,Non classé,NC
16306,Saint-Christophe,Patrick,ROUSSEAU,M,1967-07-31,2020-06-28,Non classé,NC
16307,Saint-Ciers-Sur-Bonnieure,Anne Thérèse Claude,TEILLET,F,1967-09-10,2020-05-18,Non classé,NC
16308,Saint-Claud,Pascal,DUBUISSON,M,1964-05-24,2020-05-18,Non classé,LNC
16310,Saint-Coutant,Ludovic,AUDOUIN,M,1978-11-07,2020-05-18,Non classé,NC
16312,Saint-Cybardeaux,Francis Jean,ROY,M,1961-02-09,2020-06-28,Non classé,NC
16315,Saint-Félix,Marie-Claire,AUBRIT,F,1965-10-11,2020-05-18,Non classé,NC
16316,Saint-Fort-Sur-Le-Né,Gilbert,RAMBEAU,M,1955-05-09,2020-05-18,Non classé,NC
16317,Saint-Fraigne,Céline,MARCELIN,F,1979-07-27,2020-05-18,Non classé,NC
16318,Saint-Front,Sébastien,CHARRIAUD,M,1980-08-30,2020-05-18,Non classé,NC
16320,Saint-Genis-D'Hiersac,Stéphanie,ROTURIER,F,1977-01-25,2020-05-18,Non classé,NC
16321,Saint-Georges,Gilbert,BALLON,M,1943-08-11,2020-05-18,Non classé,NC
16323,Saint-Germain-De-Montbron,Danielle,COMBEAU,F,1957-10-02,2020-05-18,Non classé,NC
16325,Saint-Gourson,James,MARTIN,M,1957-01-09,2023-03-17,,
16326,Saint-Groux,Sigrid,FAURE,F,1948-11-01,2020-05-18,Non classé,NC
16329,Saint-Laurent-De-Céris,Manuel,DESVERGNE,M,1981-08-25,2020-05-18,Non classé,NC
16330,Saint-Laurent-De-Cognac,Dominique Olivier,GRAVELLE,M,1965-09-15,2020-05-18,Non classé,NC
16331,Saint-Laurent-Des-Combes,Christophe,DAMOUR,M,1964-02-21,2020-05-18,Non classé,NC
16334,Saint-Martial,Alain,MIKLASZEWSKI,M,1952-06-29,2020-05-18,Non classé,NC
16335,Saint-Martin-Du-Clocher,Joël Marc,TROUVÉ,M,1949-07-28,2020-05-18,Non classé,NC
16336,Saint-Mary,Philippe,PALARD,M,1975-05-13,2020-05-18,Non classé,NC
16337,Saint-Maurice-Des-Lions,David,CHEVALIER,M,1973-02-18,2020-05-18,Non classé,NC
16338,Saint-Médard,Françoise,MONNEREAU,F,1955-11-22,2020-05-18,Non classé,NC
16339,Val-D'Auge,Bernard,SALAMAND,M,1959-10-22,2020-05-18,Non classé,NC
16340,Saint-Même-Les-Carrières,Fabien,DELISLE,M,1977-05-11,2020-06-28,Non classé,LNC
16341,Saint-Michel,Fabienne,GODICHAUD,F,1960-07-18,2020-05-18,Non classé,LNC
16342,Saint-Palais-Du-Né,Allain,DUBROCA,M,1954-10-10,2020-05-18,Non classé,NC
16343,Saint-Preuil,Marie-Jeanne,VIAN,F,1946-09-13,2020-05-18,Non classé,NC
16345,Saint-Quentin-Sur-Charente,Mickaël,LOISEAU,M,1984-11-02,2020-05-18,Non classé,NC
16346,Saint-Quentin-De-Chalais,Joël,PAPILLAUD,M,1950-03-24,2020-05-18,Non classé,NC
16347,Saint-Romain,Gilles,DUPUY,M,1955-02-27,2020-05-18,Non classé,NC
16348,Saint-Saturnin,Catherine,BRIE,F,1961-07-11,2020-05-18,,
16349,Sainte-Sévère,Séverine,CAILLÉ,F,1987-04-10,2020-05-18,Non classé,NC
16350,Saint-Séverin,Patrick,GALLÈS,M,1976-02-17,2020-05-18,,
16352,Saint-Simon,Jean-Jacques,DELAGE,M,1946-08-28,2020-05-18,Non classé,NC
16353,Saint-Sornin,Michaël,CANIT,M,1975-07-11,2020-05-18,Non classé,NC
16354,Sainte-Souline,Marie-Josèphe,MAHIAS,F,1959-10-03,2020-06-28,Non classé,NC
16356,Saint-Sulpice-De-Ruffec,Geoffroy,DUDOUIT,M,1977-08-23,2020-06-28,Non classé,NC
16357,Saint-Vallier,Patrick Henri,FAVREAU,M,1971-04-30,2020-05-18,Non classé,NC
16358,Saint-Yrieix-Sur-Charente,Jean-Jacques,FOURNIÉ,M,1966-08-27,2020-05-18,Gauche,LDVG
16359,Salles-D'Angles,Marcel,GÉRON,M,1952-09-01,2021-11-28,,
16360,Salles-De-Barbezieux,Michel,VARENNE,M,1953-05-24,2020-05-18,Non classé,NC
16361,Salles-De-Villefagnan,Gérard,SORTON,M,1950-08-23,2020-05-18,Non classé,NC
16362,Salles-Lavalette,Carine,DAULON,F,1978-07-27,2020-05-18,Non classé,NC
16363,Saulgond,Denis,VITEL,M,1946-08-16,2020-05-18,Non classé,NC
16364,Sauvagnac,Christelle,RENAUD,F,1977-07-18,2020-05-18,Non classé,NC
16365,Sauvignac,Dominique,BODET,M,1961-12-04,2020-06-28,Non classé,NC
16366,Segonzac,Laurent,GEORGES,M,1979-03-06,2024-02-04,Non classé,LNC
16368,Sers,Roland,VEAUX,M,1947-07-30,2020-05-18,Non classé,NC
16369,Sigogne,Jean-Philippe,ROY,M,1953-12-27,2020-05-18,Non classé,NC
16370,Sireuil,Jean-Luc,MARTIAL,M,1955-12-28,2020-05-18,Non classé,LNC
16372,Souffrignac,Patrice,JUBINEAU,M,1971-07-07,2020-06-28,Non classé,NC
16373,Souvigné,Jérôme,AUDOIN,M,1970-09-10,2020-05-18,Non classé,NC
16374,Soyaux,François,NEBOUT,M,1947-12-10,2020-06-28,Droite,LDVD
16375,Suaux,Olivier,PÉRINET,M,1970-04-08,2020-05-18,,
16377,La Tâche,Michelle Andrée,DHEILLY,F,1966-11-07,2020-05-18,Non classé,NC
16378,Taizé-Aizie,Danièle,DORFIAC,F,1962-01-16,2020-05-18,,
16379,Taponnat-Fleurignac,Serge,JACOB-JUIN,M,1957-10-30,2020-05-18,Non classé,LNC
16380,Le Tâtre,Bernard,DESSE,M,1950-08-26,2020-05-18,Non classé,NC
16381,Theil-Rabier,Philippe,MERLE,M,1967-05-21,2020-05-18,Non classé,NC
16382,Torsac,Catherine,BRÉARD,F,1954-11-24,2020-05-18,,
16383,Tourriers,Laurent,DANEDE,M,1968-08-05,2020-05-18,Non classé,NC
16385,Touvre,Brigitte,BAPTISTE,F,1956-08-28,2020-05-18,Non classé,LNC
16387,Triac-Lautrait,Sébastien,BRETAUD,M,1971-09-27,2020-05-18,Non classé,NC
16388,Trois-Palis,Denis,DUROCHER,M,1963-02-03,2020-05-18,Non classé,NC
16389,Turgon,Régis,MARTIN,M,1955-10-19,2020-05-18,Non classé,NC
16390,Tusson,Éric,BOUCHET,M,1964-07-31,2020-06-28,Non classé,NC
16392,Valence,Christine,SOURY,F,1964-04-25,2020-05-18,Non classé,NC
16393,La Boixe,Jean-Marc,DE LUSTRAC,M,1963-02-06,2025-01-01,,
16394,Vaux-Lavalette,Pascale,BAYONNE,F,1963-09-11,2020-05-18,Non classé,NC
16395,Vaux-Rouillac,Jean-Guy,CHAUVET,M,1951-08-19,2020-05-18,Non classé,NC
16396,Ventouse,Romain,PINTUREAU,M,1996-09-10,2020-05-18,Non classé,NC
16397,Verdille,Manuella,CHAVOUET-DOS SANTOS,F,1984-01-16,2020-05-18,Non classé,NC
16398,Verneuil,Christine,GONDARIZ,F,1968-08-07,2020-05-18,Non classé,NC
16399,Verrières,Marie-Pierre,REY-BOUREAU,F,1964-02-02,2020-06-28,Non classé,NC
16400,Verteuil-Sur-Charente,Clauddy,SEGUINAR,M,1950-06-28,2020-05-18,Non classé,NC
16401,Vervant,Jocelyne,MAGNANT,F,1951-09-23,2020-06-28,Non classé,NC
16402,Vibrac,Marie-Christine,GRIGNON,F,1957-01-21,2020-05-18,Non classé,NC
16403,Le Vieux-Cérier,Dominique,ROLLAND,M,1956-06-24,2020-05-18,Non classé,NC
16404,Vieux-Ruffec,Laurent,LOUBERSAC,M,1964-01-25,2020-05-18,Non classé,NC
16405,Vignolles,Patrick,BOBE,M,1970-04-21,2020-05-18,Non classé,NC
16406,Moulins-Sur-Tardoire,Brigitte Monique,PRECIGOUT,F,1955-10-01,2020-05-18,,
16408,Villebois-Lavalette,Patrick,VERGEZ,M,1949-05-04,2020-05-18,Non classé,NC
16409,Villefagnan,Pascal Marc,BOEUF,M,1962-11-13,2020-05-18,Non classé,NC
16412,Villejoubert,Raymond,SEVRIT,M,1946-03-18,2020-05-18,Non classé,NC
16413,Villiers-Le-Roux,Jean-Christophe,POURAGEAUD,M,1961-02-11,2020-05-18,Non classé,NC
16414,Villognon,Philippe,GOYAUD,M,1954-10-31,2020-05-18,Non classé,NC
16415,Vindelle,Isabelle,MOUFFLET,F,1968-10-24,2020-05-18,Non classé,LNC
16416,Vitrac-Saint-Vincent,Pierre,SOULAT,M,1953-02-20,2020-05-18,Non classé,NC
16418,Voeuil-Et-Giget,Monique,CHIRON,F,1946-12-16,2020-05-18,Non classé,LNC
16419,Vouharte,Patrick,MICHONNEAU,M,1967-11-30,2022-06-26,,
16420,Voulgézac,Thierry,MOTEAU,M,1959-08-15,2020-05-18,Non classé,NC
16421,Vouthon,Laurent,MANDIN,M,1964-10-27,2020-05-18,Non classé,NC
16422,Vouzan,Thierry,HUREAU,M,1954-10-14,2020-05-18,Non classé,NC
16423,Xambes,Géraldine,JEROME,F,1968-08-03,2020-05-18,Non classé,NC
16424,Yviers,Vincent,GUGLIELMINI,M,1961-09-21,2020-05-18,Non classé,NC
16425,Yvrac-Et-Malleyrand,Emmanuel,JOUASSIN,M,1972-07-29,2020-05-18,Non classé,NC
17002,Agudelle,Roland,ARRIVÉ,M,1946-06-19,2020-05-18,Non classé,NC
17003,Aigrefeuille-D'Aunis,Gilles,GAY,M,1951-08-19,2020-05-18,Droite,LDVD
17004,Ile-D'Aix,Patrick,DENAUD,M,1953-10-17,2020-06-28,Non classé,NC
17005,Allas-Bocage,Bernard,BROSSARD,M,1948-11-28,2020-05-18,Non classé,NC
17006,Allas-Champagne,Bernard,MAINDRON,M,1952-08-18,2020-05-18,Non classé,NC
17007,Anais,Hervé,GAILDRAT,M,1967-04-08,2020-05-18,Non classé,NC
17008,Andilly,Sylvain,FAGOT,M,1970-05-21,2020-05-18,Non classé,LNC
17009,Angliers,Didier,TAUPIN,M,1961-03-13,2020-05-18,Non classé,LNC
17010,Angoulins,Jean-Pierre,NIVET,M,1954-10-10,2020-06-28,Droite,LDVD
17011,Annepont,Francis,BOIZUMAULT,M,1950-08-09,2020-05-18,Non classé,NC
17012,Annezay,Fabien,BRODU,M,1965-03-07,2020-05-18,Non classé,NC
17013,Antezant-La-Chapelle,Eric,POISBELAUD,M,1961-05-22,2020-05-18,Non classé,NC
17015,Arces,Joëlle,BOULON,F,1952-04-08,2020-05-18,Non classé,NC
17016,Archiac,Suzy Marguerite Henriette,COSSON DESCUBES,F,1960-02-20,2020-05-18,Non classé,NC
17017,Archingeay,Rémi,LAMARE,M,1950-03-11,2020-05-18,Non classé,NC
17018,Ardillières,Olivier,DENECHAUD,M,1963-06-17,2020-06-28,Non classé,NC
17019,Ars-En-Ré,Danièle,PÉTINIAUD GROS,F,1957-10-11,2020-05-18,Non classé,LNC
17020,Arthenac,Bruno,CHAINIER,M,1965-08-28,2020-05-18,Non classé,NC
17021,Arvert,Marie-Christine,PERAUDEAU,F,1964-08-19,2020-06-28,Non classé,LNC
17022,Asnières-La-Giraud,Christian,FERRU,M,1960-06-26,2020-05-18,Non classé,LNC
17023,Aujac,Bruno,SOGUES,M,1970-06-25,2020-05-18,Non classé,NC
17024,Aulnay,Stéphane,CHEDOUTEAUD,M,1971-03-31,2020-05-18,Non classé,LNC
17025,Aumagne,René,ESCLOUPIER,M,1952-05-12,2020-05-18,Non classé,NC
17026,Authon-Ebéon,Jean-Claude,CAILLAULT,M,1947-05-06,2020-05-18,Non classé,NC
17027,Avy,Joël,TROGER,M,1948-07-27,2020-05-18,Non classé,NC
17028,Aytré,Tony,LOISEL,M,1971-03-14,2020-06-28,Droite,LDVD
17029,Bagnizeau,Gilles,VENNER,M,1955-08-31,2020-05-18,Non classé,NC
17030,Balanzac,Dominique,BERNARD,M,1951-09-26,2020-05-18,Non classé,NC
17031,Ballans,Marie-Agnès,BEGEY,F,1961-06-23,2020-06-28,,
17032,Ballon,Emmanuel,JOBIN,M,1966-06-11,2020-05-18,Non classé,NC
17033,La Barde,Jean-Pascal,CARTRON,M,1965-06-12,2020-05-18,Non classé,NC
17034,Barzan,Robert,MAIGRE,M,1954-02-27,2020-06-28,Non classé,NC
17035,Bazauges,Jacques,BARON,M,1947-01-10,2020-05-18,Non classé,NC
17036,Beaugeay,Joël,ROSSIGNOL,M,1946-11-07,2020-05-18,Non classé,NC
17037,Beauvais-Sur-Matha,Hubert,COUPEZ,M,1961-11-30,2020-05-18,Non classé,NC
17038,Bedenac,Alain,LAPARLIERE,M,1961-01-02,2020-05-18,Non classé,NC
17039,Belluire,Jean-Jacques,DESSAIVRE,M,1950-06-03,2020-05-18,Non classé,NC
17041,Benon,Christophe,VINATIER,M,1977-09-29,2022-10-02,,
17042,Bercloux,Philippe,LACLIE,M,1974-04-19,2020-05-18,Non classé,NC
17043,Bernay-Saint-Martin,Annie,POINOT-RIVIÈRE,F,1957-01-23,2020-05-18,Non classé,NC
17044,Berneuil,Jean-Pierre,MAUREL,M,1962-10-23,2020-05-18,Non classé,LNC
17045,Beurlay,Gérard,GANDAUBER,M,1956-01-30,2020-05-18,Non classé,LNC
17046,Bignay,Alain,MÈGE,M,1950-01-29,2020-05-18,Non classé,NC
17047,Biron,Cathia,SEGUIN-GALLOT,F,1962-12-29,2020-05-18,Non classé,NC
17048,Blanzac-Lès-Matha,Pierre,ARNAUD,M,1950-12-20,2020-05-18,Non classé,NC
17049,Blanzay-Sur-Boutonne,Jean-Luc,DUGUY,M,1954-02-20,2020-05-18,Non classé,NC
17050,Bois,Thierry,ANNEREAU,M,1968-01-25,2020-06-28,Non classé,NC
17051,Le Bois-Plage-En-Ré,Gérard,JUIN,M,1965-05-27,2020-05-18,Non classé,LNC
17052,Boisredon,Michel,AUDEBERT,M,1955-05-09,2020-06-28,Non classé,NC
17053,Bords,Bruno,BOULESTIN,M,1963-05-26,2020-05-18,,
17054,Boresse-Et-Martron,Michel,OLLIVIER,M,1955-09-28,2020-05-18,Non classé,NC
17055,Boscamnant,Pierre,BORDE,M,1945-03-12,2020-05-18,Non classé,NC
17056,Bougneau,Jean-Marie,TONNEAU,M,1949-05-24,2020-05-18,Non classé,NC
17057,Bouhet,Christophe,RAULT,M,1962-11-06,2020-05-18,Non classé,NC
17058,Bourcefranc-Le-Chapus,Guy,PROTEAU,M,1963-06-14,2020-05-18,Non classé,LNC
17059,Bourgneuf,Paul-Roland,VINCENT,M,1958-09-27,2020-05-18,Non classé,LNC
17060,Boutenac-Touvent,Nelly,PINET,F,1948-05-17,2020-05-18,Non classé,NC
17061,Bran,Jean-François,PERRIER,M,1957-11-15,2020-05-18,Non classé,NC
17062,Bresdon,Béatrice,GEAY,F,1963-11-22,2020-05-18,Non classé,NC
17063,Breuil-La-Réorte,Eric,BERNARDIN,M,1963-10-26,2020-05-18,Non classé,NC
17064,Breuillet,Jacques,LYS,M,1956-01-22,2020-05-18,Non classé,LNC
17065,Breuil-Magné,Patricia,FRANÇOIS,F,1969-11-20,2020-05-18,Non classé,LNC
17066,Brie-Sous-Archiac,Alain,POZZOBON,M,1959-05-02,2020-05-18,Non classé,NC
17067,Brie-Sous-Matha,Bernard,GOURSAUD,M,1947-05-13,2020-05-18,Non classé,NC
17068,Brie-Sous-Mortagne,Maurice,GIRERD,M,1942-10-22,2020-05-18,Non classé,NC
17069,Brives-Sur-Charente,Cécile,BIRON,F,1968-10-16,2020-05-18,Non classé,NC
17070,Brizambourg,Didier,COSSET,M,1958-06-06,2020-05-18,Non classé,NC
17071,La Brousse,Serge,BERNET,M,1950-01-16,2020-05-18,Non classé,NC
17072,Burie,Gerard,PERRIN,M,1952-03-11,2020-06-28,Non classé,LNC
17073,Bussac-Sur-Charente,Jean-Luc,MARCHAIS,M,1963-08-25,2020-05-18,Non classé,LNC
17074,Bussac-Forêt,Lise,MATTIAZZO,F,1952-09-27,2020-05-18,Non classé,LNC
